id_venda;data;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
694;2023-04-15 12:14:56.078671;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Sue Wentz;feminino;credito
695;2023-04-15 13:27:57.607195;Florianópolis;Mario Sérgio;Tenis NB;Pam Elliott;feminino;credito
696;2023-04-15 13:55:59.033586;Porto Alegre;Luiza Cherobini;Tenis Adidas;Ricky Turner;masculino;credito
697;2023-04-15 15:09:58.053010;Porto Alegre;Rodrigo Tadewald;Tenis NB;James Willis;masculino;credito
698;2023-04-15 16:10:56.890577;São Paulo;Cassia Moraes;Tenis Adidas;Annie Siemens;feminino;credito
699;2023-04-15 17:29:56.366693;Lajeado;Adriano Soares;Tenis NB;Denise Blank;feminino;credito
700;2023-04-15 18:39:57.556219;Caxias do Sul;Mateus Kienzle;Tenis NB;Lloyd Mitchell;masculino;boleto
701;2023-04-16 08:17:57.663962;Caxias do Sul;Mateus Kienzle;Tenis NB;Linda Shackelford;feminino;credito
702;2023-04-16 09:12:56.777106;Canoas;Luis Fernando;Tenis NB;Chester Perez;masculino;pix
703;2023-04-16 15:25:57.661049;Canoas;Luis Fernando;Tenis NB;Miguel Mojica;masculino;credito
704;2023-04-16 16:44:56.367758;Caxias do Sul;Mateus Kienzle;Tenis Fila;Cleo Gray;feminino;credito
705;2023-04-16 17:32:57.391502;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Jim Owens;masculino;pix
706;2023-04-17 08:18:57.841384;Canoas;Carlos Henrique;Tenis Adidas;Leslie Wells;feminino;credito
707;2023-04-17 09:54:59.065722;Porto Alegre;Luiza Cherobini;Tenis NB;Sybil Queen;feminino;credito
708;2023-04-17 09:59:57.082832;Caxias do Sul;Mateus Kienzle;Tenis Nike;Walter Daughtery;masculino;credito
709;2023-04-17 13:12:57.286319;São Paulo;Cassia Moraes;Tenis Adidas;Karie Plaza;feminino;credito
710;2023-04-17 13:42:57.381226;São Paulo;Claudio Bueno;Tenis Fila;Francesca Prince;feminino;boleto
711;2023-04-17 14:48:56.922541;Porto Alegre;Rodrigo Tadewald;Tenis NB;Frances Edwards;feminino;pix
712;2023-04-17 15:58:58.883764;São Paulo;Claudio Bueno;Tenis Fila;Jessica Sanders;feminino;pix
713;2023-04-17 16:13:57.160843;Lajeado;Juliano Faccioni;Tenis Adidas;Elizabeth Curry;feminino;credito
714;2023-04-17 17:10:57.787113;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Anita Meade;feminino;credito
715;2023-04-18 08:24:58.313536;Porto Alegre;Luiza Cherobini;Tenis NB;Steven Potts;masculino;boleto
716;2023-04-18 09:35:59.289732;Lajeado;Adriano Soares;Tenis Fila;Harold Alford;masculino;credito
717;2023-04-18 12:06:58.915241;Lajeado;Adriano Soares;Tenis Adidas;Gary Hosey;masculino;boleto
718;2023-04-18 12:55:58.114706;Florianópolis;Claudia dos Santos;Tenis Adidas;Joy Hibbler;feminino;boleto
719;2023-04-18 14:41:59.063281;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Mary Cleveland;feminino;credito
720;2023-04-18 14:56:58.111551;Caxias do Sul;Mateus Kienzle;Tenis Fila;Tommie Wilson;masculino;credito
721;2023-04-18 17:24:57.421808;São Paulo;Claudio Bueno;Tenis Fila;Michael Small;masculino;credito
722;2023-04-18 17:43:59.316568;Porto Alegre;Luiza Cherobini;Tenis Nike;Lawrence Crum;masculino;pix
723;2023-04-18 18:20:58.236154;Florianópolis;Mario Sérgio;Tenis NB;Johnie Donahue;masculino;boleto
724;2023-04-19 08:48:59.200677;Lajeado;Juliano Faccioni;Tenis Fila;Yolanda Olsen;feminino;credito
725;2023-04-19 08:59:58.718871;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Gary Camel;masculino;credito
726;2023-04-19 10:39:58.848352;Canoas;Luis Fernando;Tenis Adidas;Debra Pitcher;feminino;boleto
727;2023-04-19 14:33:57.157951;Canoas;Luis Fernando;Tenis Fila;Guadalupe Carroll;feminino;credito
728;2023-04-19 16:13:57.806406;São Paulo;Cassia Moraes;Tenis Nike;Donna Whitley;feminino;credito
729;2023-04-20 11:37:57.935062;Florianópolis;Mario Sérgio;Tenis Adidas;Ruby Banister;feminino;credito
730;2023-04-20 13:34:58.060175;Caxias do Sul;Mateus Kienzle;Tenis NB;Richard Leventhal;masculino;pix
731;2023-04-20 15:39:58.865005;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Edith Hubbard;feminino;credito
732;2023-04-20 16:35:59.356546;Lajeado;Adriano Soares;Tenis Fila;Derrick Shuman;masculino;credito
733;2023-04-20 16:43:56.083944;Florianópolis;Mario Sérgio;Tenis Nike;Shirley Simpson;feminino;credito
734;2023-04-20 17:32:58.022575;Canoas;Carlos Henrique;Tenis NB;Eugene Rivera;masculino;pix
735;2023-04-20 18:41:58.885413;Florianópolis;Claudia dos Santos;Tenis Fila;Richard Obrien;masculino;credito
736;2023-04-21 09:49:58.865139;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Frances Frisbee;feminino;credito
737;2023-04-21 11:15:58.072685;Lajeado;Adriano Soares;Tenis Nike;Jarrett Olmos;masculino;credito
738;2023-04-21 15:04:58.254380;Canoas;Carlos Henrique;Tenis Adidas;Reynaldo Masri;masculino;credito
739;2023-04-21 15:55:57.042233;São Paulo;Claudio Bueno;Tenis Fila;John Graham;masculino;boleto
740;2023-04-21 17:23:57.142345;Lajeado;Juliano Faccioni;Tenis NB;Tamara Gruber;feminino;credito
741;2023-04-22 11:36:58.228553;Florianópolis;Claudia dos Santos;Tenis Nike;Winnie Reynolds;feminino;boleto
742;2023-04-22 13:11:57.188079;São Paulo;Cassia Moraes;Tenis Adidas;Cynthia Wong;feminino;credito
743;2023-04-22 14:13:57.686199;Lajeado;Juliano Faccioni;Tenis Adidas;Donna Smith;feminino;credito
744;2023-04-22 14:14:58.940840;Florianópolis;Claudia dos Santos;Tenis NB;Vera Woods;feminino;credito
745;2023-04-22 15:19:58.775677;Porto Alegre;Luiza Cherobini;Tenis Adidas;Lisa Cone;feminino;credito
746;2023-04-22 16:40:58.613052;São Paulo;Cassia Moraes;Tenis NB;Vicki Henderlite;feminino;credito
747;2023-04-22 17:13:57.977675;São Paulo;Cassia Moraes;Tenis Fila;Nicholas Rattan;masculino;credito
748;2023-04-22 17:25:58.974573;Canoas;Luis Fernando;Tenis Adidas;Lawrence Geno;masculino;credito
749;2023-04-22 18:50:57.101711;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Jacob Millhiser;masculino;credito
750;2023-04-23 08:14:57.284952;Lajeado;Juliano Faccioni;Tenis Fila;Antonia Solomon;feminino;credito
751;2023-04-23 09:20:58.404518;São Paulo;Cassia Moraes;Tenis Nike;Elizabeth Borel;feminino;credito
752;2023-04-23 11:05:58.868941;São Paulo;Cassia Moraes;Tenis Adidas;Greg Mercurio;masculino;credito
753;2023-04-23 11:14:56.488855;Caxias do Sul;Mateus Kienzle;Tenis Nike;Alice Girouard;feminino;credito
754;2023-04-23 12:09:59.112689;Florianópolis;Mario Sérgio;Tenis Adidas;Elvis Ginsberg;masculino;credito
755;2023-04-23 13:05:56.293749;São Paulo;Claudio Bueno;Tenis Adidas;Marie Gove;feminino;credito
756;2023-04-23 13:05:56.829334;Canoas;Carlos Henrique;Tenis NB;Duane Lozano;masculino;credito
757;2023-04-23 13:37:58.872214;Porto Alegre;Rodrigo Tadewald;Tenis NB;Douglas Smith;masculino;credito
758;2023-04-23 18:37:59.097618;Florianópolis;Claudia dos Santos;Tenis NB;Denise Stanley;feminino;credito
759;2023-04-24 12:20:58.111878;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Christine Schiffman;feminino;credito
760;2023-04-24 12:59:57.993072;Canoas;Luis Fernando;Tenis Fila;Henrietta Kachmarsky;feminino;credito
761;2023-04-24 13:35:57.906268;Canoas;Luis Fernando;Tenis NB;Scott Shaw;masculino;credito
762;2023-04-24 15:24:57.041486;Canoas;Luis Fernando;Tenis NB;Andrew Simon;masculino;pix
763;2023-04-24 16:34:56.603573;Porto Alegre;Luiza Cherobini;Tenis Nike;Milton Whitaker;masculino;credito
764;2023-04-24 16:42:56.905370;Lajeado;Juliano Faccioni;Tenis NB;John Anderson;masculino;credito
765;2023-04-24 17:00:58.416147;São Paulo;Claudio Bueno;Tenis Adidas;Ruby Mace;feminino;pix
766;2023-04-24 17:37:58.507921;Lajeado;Juliano Faccioni;Tenis NB;Edward Jobson;masculino;boleto
767;2023-04-25 09:11:59.282890;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Della Young;feminino;boleto
768;2023-04-25 10:46:56.904899;São Paulo;Cassia Moraes;Tenis Nike;Benjamin Schaffer;masculino;credito
769;2023-04-25 13:32:56.315435;Canoas;Luis Fernando;Tenis Fila;Tammy Proctor;feminino;credito
770;2023-04-25 14:10:56.384177;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Cheryl Anderson;feminino;credito
771;2023-04-25 14:51:58.893791;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Eleanor Cockrell;feminino;credito
772;2023-04-25 15:33:58.982815;Lajeado;Adriano Soares;Tenis NB;Dexter Valen;masculino;credito
773;2023-04-26 08:42:58.458775;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Brian Beard;masculino;credito
774;2023-04-26 10:10:57.231710;Florianópolis;Mario Sérgio;Tenis Fila;Melissa Moffat;feminino;credito
775;2023-04-26 10:37:56.882651;Lajeado;Juliano Faccioni;Tenis NB;Rosemary Williams;feminino;credito
776;2023-04-26 13:12:57.087358;Canoas;Luis Fernando;Tenis NB;Rosie Ramos;feminino;credito
777;2023-04-26 14:53:57.510286;Porto Alegre;Luiza Cherobini;Tenis Adidas;Magnolia Lorenz;feminino;credito
778;2023-04-26 15:56:56.367421;São Paulo;Cassia Moraes;Tenis Adidas;Janis Meza;feminino;boleto
779;2023-04-26 16:09:58.940325;Lajeado;Adriano Soares;Tenis NB;Bryan Slater;masculino;credito
780;2023-04-26 16:26:56.315191;Canoas;Carlos Henrique;Tenis Fila;Delilah Henry;feminino;credito
781;2023-04-26 17:30:56.475794;Porto Alegre;Luiza Cherobini;Tenis Fila;Joseph Ramos;masculino;credito
782;2023-04-26 18:05:59.282568;Lajeado;Adriano Soares;Tenis Adidas;Dennis Billings;masculino;credito
783;2023-04-27 08:38:59.272741;Canoas;Carlos Henrique;Tenis Nike;Salvatore Mckinney;masculino;credito
784;2023-04-27 10:45:56.415543;Lajeado;Juliano Faccioni;Tenis Nike;Beatrice Martin;feminino;credito
785;2023-04-27 13:33:58.477307;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Fred Masell;masculino;credito
786;2023-04-27 14:05:59.166273;Lajeado;Adriano Soares;Tenis Adidas;Ryan Rameau;masculino;boleto
787;2023-04-27 14:53:57.679737;Florianópolis;Mario Sérgio;Tenis Adidas;Faith Bartz;feminino;credito
788;2023-04-27 15:16:57.947309;Lajeado;Adriano Soares;Tenis Fila;William Randall;masculino;credito
789;2023-04-27 18:00:58.019978;Lajeado;Juliano Faccioni;Tenis Fila;Gary Marion;masculino;credito
790;2023-04-27 18:02:56.603725;São Paulo;Cassia Moraes;Tenis Adidas;Roger Ruddell;masculino;credito
791;2023-04-28 09:16:56.357633;São Paulo;Cassia Moraes;Tenis NB;Virginia States;feminino;credito
792;2023-04-28 09:45:56.949729;Florianópolis;Mario Sérgio;Tenis Nike;Sue Munoz;feminino;credito
793;2023-04-28 11:01:57.602847;Lajeado;Adriano Soares;Tenis Nike;Marjorie Carrier;feminino;credito
794;2023-04-28 12:12:56.476633;Canoas;Carlos Henrique;Tenis Fila;Samuel Howard;masculino;credito
795;2023-04-28 12:30:58.811418;Caxias do Sul;Mateus Kienzle;Tenis NB;Michelle Merrifield;feminino;credito
796;2023-04-28 14:09:57.159662;Florianópolis;Claudia dos Santos;Tenis NB;Clifford Ingle;masculino;credito
797;2023-04-29 08:25:59.009429;Florianópolis;Claudia dos Santos;Tenis NB;Carol Folkerts;feminino;boleto
798;2023-04-29 11:06:59.060746;Canoas;Carlos Henrique;Tenis Adidas;Joseph Ly;masculino;credito
799;2023-04-29 13:19:57.905984;Lajeado;Juliano Faccioni;Tenis Adidas;Steve Arroyo;masculino;credito
800;2023-04-29 13:53:57.973202;Florianópolis;Mario Sérgio;Tenis Adidas;Brian Roessler;masculino;credito
801;2023-04-29 13:57:59.024049;Canoas;Carlos Henrique;Tenis Adidas;Joseph Ramirez;masculino;credito
802;2023-04-29 14:15:57.661675;São Paulo;Cassia Moraes;Tenis Nike;Timothy Arthur;masculino;credito
803;2023-04-29 15:14:58.952883;Porto Alegre;Luiza Cherobini;Tenis Fila;Ronald Crosby;feminino;boleto
804;2023-04-29 15:19:57.341642;Florianópolis;Mario Sérgio;Tenis Fila;Leigh Weis;feminino;credito
805;2023-04-29 16:18:58.495257;Porto Alegre;Rodrigo Tadewald;Tenis NB;Martha Greenwood;feminino;pix
806;2023-04-29 17:46:57.905748;Canoas;Carlos Henrique;Tenis NB;Nathan Jackson;masculino;pix
807;2023-04-30 09:15:56.295644;São Paulo;Claudio Bueno;Tenis NB;Robert Sanchez;masculino;credito
808;2023-04-30 10:01:56.382264;Porto Alegre;Luiza Cherobini;Tenis NB;Denise Mitchell;feminino;credito
809;2023-04-30 10:23:58.090884;Lajeado;Juliano Faccioni;Tenis NB;Dolores Laney;feminino;boleto
810;2023-04-30 11:30:56.083371;Florianópolis;Claudia dos Santos;Tenis Fila;Monique Thompson;feminino;credito
811;2023-04-30 12:57:58.458306;Canoas;Carlos Henrique;Tenis Nike;Carmen Goodman;feminino;credito
812;2023-04-30 16:23:57.815050;Florianópolis;Mario Sérgio;Tenis NB;David Long;masculino;credito
813;2023-04-30 16:53:59.507634;Florianópolis;Claudia dos Santos;Tenis Nike;Linda Gaston;feminino;pix
814;2023-04-30 18:03:57.659904;São Paulo;Cassia Moraes;Tenis NB;Harriett Echols;feminino;credito
815;2023-05-01 08:34:57.071709;Canoas;Luis Fernando;Tenis NB;Darlene Toher;feminino;credito
816;2023-05-01 11:56:56.695682;Caxias do Sul;Mateus Kienzle;Tenis NB;Theresa James;feminino;credito
817;2023-05-01 13:11:58.439685;Florianópolis;Mario Sérgio;Tenis Nike;Robert Blair;masculino;credito
818;2023-05-01 15:26:57.238108;São Paulo;Cassia Moraes;Tenis NB;Wanda Schubert;feminino;credito
819;2023-05-01 17:54:58.505349;São Paulo;Cassia Moraes;Tenis Nike;Antonio Graham;masculino;credito
820;2023-05-01 18:10:56.842120;Florianópolis;Mario Sérgio;Tenis Fila;Ivonne Houser;feminino;credito
821;2023-05-02 08:23:58.678228;São Paulo;Claudio Bueno;Tenis NB;Alex Raya;masculino;credito
822;2023-05-02 08:39:58.117409;Lajeado;Adriano Soares;Tenis Adidas;Rex Harper;masculino;pix
823;2023-05-02 08:42:57.358559;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Donald Despain;masculino;credito
824;2023-05-02 08:44:57.271203;São Paulo;Claudio Bueno;Tenis Adidas;Margeret Turner;feminino;credito
825;2023-05-02 08:57:58.038963;Caxias do Sul;Mateus Kienzle;Tenis NB;Derek Armstrong;masculino;credito
826;2023-05-02 10:45:57.951522;Porto Alegre;Rodrigo Tadewald;Tenis NB;Mathew Hager;masculino;boleto
827;2023-05-02 11:03:57.280824;Lajeado;Juliano Faccioni;Tenis NB;Thomas Roye;masculino;credito
828;2023-05-02 11:03:58.397458;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Theresa Osteen;feminino;credito
829;2023-05-02 14:39:56.383992;Canoas;Luis Fernando;Tenis NB;Deanna Preston;feminino;credito
830;2023-05-02 18:07:56.886469;Lajeado;Juliano Faccioni;Tenis Adidas;Edgar Weintraub;masculino;boleto
831;2023-05-02 18:21:57.297400;Lajeado;Adriano Soares;Tenis Nike;Gabriella Gardner;feminino;credito
832;2023-05-03 08:53:58.804615;São Paulo;Claudio Bueno;Tenis NB;James Millward;masculino;credito
833;2023-05-03 09:07:59.016782;Porto Alegre;Luiza Cherobini;Tenis Nike;Elaine Wagster;feminino;credito
834;2023-05-03 10:47:57.245708;Lajeado;Juliano Faccioni;Tenis Adidas;Franklin Seville;masculino;credito
835;2023-05-03 11:38:56.338879;Florianópolis;Mario Sérgio;Tenis Adidas;Gerald Weinzierl;masculino;credito
836;2023-05-03 16:03:57.384110;São Paulo;Claudio Bueno;Tenis Adidas;Carol Mettler;feminino;credito
837;2023-05-03 18:49:57.514104;Lajeado;Juliano Faccioni;Tenis Fila;Latoya Nicholas;feminino;credito
838;2023-05-04 10:43:56.710610;Canoas;Carlos Henrique;Tenis Fila;Veronica Reyna;feminino;credito
839;2023-05-04 12:34:58.493225;Lajeado;Juliano Faccioni;Tenis Fila;Beau Diaz;masculino;credito
840;2023-05-04 13:57:58.412256;Lajeado;Adriano Soares;Tenis NB;Jimmy Allen;masculino;credito
841;2023-05-04 14:41:58.495140;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Sara Logan;feminino;pix
842;2023-05-04 14:50:58.324065;Canoas;Carlos Henrique;Tenis Fila;Maria Nash;feminino;credito
843;2023-05-04 15:17:59.357353;Florianópolis;Mario Sérgio;Tenis Adidas;Jenise Carrera;feminino;credito
844;2023-05-04 16:27:58.491234;Canoas;Luis Fernando;Tenis Adidas;Michael Johnson;masculino;credito
845;2023-05-04 17:02:57.643436;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Edna Radtke;feminino;credito
846;2023-05-04 17:12:58.595281;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Holly Banick;feminino;pix
847;2023-05-05 08:10:58.149889;Florianópolis;Claudia dos Santos;Tenis NB;Kelley Nick;feminino;credito
848;2023-05-05 08:13:58.292309;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Jennie Morrison;feminino;credito
849;2023-05-05 08:55:56.754633;São Paulo;Claudio Bueno;Tenis Fila;Brett Wilks;masculino;credito
850;2023-05-05 09:21:58.162107;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Phillip Roache;masculino;credito
851;2023-05-05 11:02:58.537088;Florianópolis;Mario Sérgio;Tenis NB;Mary Brodes;feminino;credito
852;2023-05-05 12:00:58.147496;Lajeado;Juliano Faccioni;Tenis NB;Marlana Hollinger;feminino;credito
853;2023-05-05 12:26:56.621760;Porto Alegre;Rodrigo Tadewald;Tenis NB;Betty Alvarado;feminino;credito
854;2023-05-05 13:17:57.552814;Canoas;Luis Fernando;Tenis Nike;Raisa Kelley;feminino;credito
855;2023-05-05 13:34:58.852986;Canoas;Carlos Henrique;Tenis Adidas;Billy Effron;masculino;credito
856;2023-05-05 14:42:59.637094;Lajeado;Juliano Faccioni;Tenis Fila;Vera Levitan;feminino;credito
857;2023-05-05 15:13:58.917804;Lajeado;Adriano Soares;Tenis Adidas;Ariana Lopez;feminino;credito
858;2023-05-05 17:28:58.883806;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Otis Clayton;masculino;credito
859;2023-05-05 17:58:56.530038;Canoas;Luis Fernando;Tenis Fila;Richard Muzii;masculino;pix
860;2023-05-05 18:25:57.519946;Florianópolis;Claudia dos Santos;Tenis Fila;Alma Tolan;feminino;pix
861;2023-05-05 18:55:59.359134;Canoas;Carlos Henrique;Tenis Fila;Bryan Hafenstein;masculino;boleto
862;2023-05-06 09:43:57.158133;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Ralph Newton;masculino;credito
863;2023-05-06 15:57:59.589248;Florianópolis;Mario Sérgio;Tenis Adidas;Cara Lee;feminino;credito
864;2023-05-06 18:47:58.912933;São Paulo;Cassia Moraes;Tenis Adidas;John Kelley;masculino;credito
865;2023-05-07 10:06:56.077659;Canoas;Carlos Henrique;Tenis Adidas;Paula Theriault;feminino;credito
866;2023-05-07 10:37:59.636825;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Vickie Shea;feminino;credito
867;2023-05-07 14:02:57.033296;Florianópolis;Mario Sérgio;Tenis Adidas;Matt Jemmott;masculino;boleto
868;2023-05-07 15:28:57.788612;Florianópolis;Mario Sérgio;Tenis Adidas;Mildred Jones;feminino;credito
869;2023-05-07 16:30:57.764508;Lajeado;Adriano Soares;Tenis Fila;Willard James;masculino;credito
870;2023-05-08 12:48:57.301700;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Curtis Crosby;masculino;credito
871;2023-05-08 14:55:58.669181;Florianópolis;Mario Sérgio;Tenis Fila;Brenda Bittle;feminino;boleto
872;2023-05-08 14:56:57.673082;Lajeado;Adriano Soares;Tenis Adidas;Anne Williamson;feminino;credito
873;2023-05-08 15:00:59.430972;Florianópolis;Mario Sérgio;Tenis Adidas;Ronald Walker;masculino;credito
874;2023-05-08 15:57:58.244602;Canoas;Carlos Henrique;Tenis Fila;Casey Spencer;masculino;credito
875;2023-05-08 16:26:58.673558;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Rhonda Peters;feminino;credito
876;2023-05-09 08:46:59.127327;São Paulo;Claudio Bueno;Tenis Fila;Steven Roman;masculino;credito
877;2023-05-09 10:25:57.238887;Florianópolis;Claudia dos Santos;Tenis Nike;William Kroll;masculino;credito
878;2023-05-09 15:43:58.365022;Porto Alegre;Luiza Cherobini;Tenis Adidas;Robin Richardson;feminino;credito
879;2023-05-09 16:20:57.881089;Florianópolis;Claudia dos Santos;Tenis Nike;Herbert Kendrick;masculino;credito
880;2023-05-09 16:47:57.590610;São Paulo;Cassia Moraes;Tenis Adidas;Thomas Baker;masculino;pix
881;2023-05-10 08:21:57.514044;Porto Alegre;Luiza Cherobini;Tenis NB;Annette Cooper;feminino;credito
882;2023-05-10 09:46:57.644745;Florianópolis;Claudia dos Santos;Tenis Fila;Geoffrey Toto;masculino;credito
883;2023-05-10 12:28:57.853662;Caxias do Sul;Mateus Kienzle;Tenis NB;Kelly Villagomez;feminino;credito
884;2023-05-10 13:01:57.580748;Canoas;Luis Fernando;Tenis Fila;Valencia Knutson;feminino;pix
885;2023-05-10 13:17:58.236085;Florianópolis;Claudia dos Santos;Tenis Fila;Jerome Moore;masculino;credito
886;2023-05-10 14:29:58.081734;Canoas;Carlos Henrique;Tenis NB;Cheryl Glen;feminino;credito
887;2023-05-10 15:14:59.650935;Florianópolis;Mario Sérgio;Tenis NB;Janet Ketron;feminino;credito
888;2023-05-10 17:38:56.603522;Canoas;Carlos Henrique;Tenis Nike;Timothy Dunn;masculino;boleto
889;2023-05-10 18:12:58.914337;Lajeado;Juliano Faccioni;Tenis Adidas;Samuel Morrissey;masculino;credito
890;2023-05-10 18:31:56.470641;Florianópolis;Mario Sérgio;Tenis Nike;Charles Anderson;masculino;credito
891;2023-05-11 09:23:57.947914;Canoas;Carlos Henrique;Tenis Nike;Booker Railsback;masculino;credito
892;2023-05-11 09:34:57.581345;Canoas;Carlos Henrique;Tenis NB;Jonathan Sheck;masculino;boleto
893;2023-05-11 10:49:58.918718;Lajeado;Adriano Soares;Tenis NB;Dora Serafin;feminino;pix
894;2023-05-11 11:46:59.288122;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Lewis Lockwood;masculino;pix
895;2023-05-11 12:38:56.607526;São Paulo;Claudio Bueno;Tenis Nike;Julie Thompson;feminino;credito
896;2023-05-11 14:44:57.950880;Caxias do Sul;Mateus Kienzle;Tenis NB;Alexander Wilson;masculino;pix
897;2023-05-11 15:21:58.204830;Caxias do Sul;Mateus Kienzle;Tenis Fila;Todd Sheppard;masculino;pix
898;2023-05-11 16:20:56.219960;São Paulo;Claudio Bueno;Tenis NB;Angela Nawrocki;feminino;credito
899;2023-05-11 16:37:58.894583;Canoas;Luis Fernando;Tenis Adidas;Daryl Hill;masculino;pix
900;2023-05-11 18:44:58.929915;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Eva Adams;feminino;credito
901;2023-05-12 12:44:57.227691;São Paulo;Claudio Bueno;Tenis Adidas;Duane Gentry;masculino;credito
902;2023-05-12 13:05:59.191020;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Beulah Hernandez;feminino;credito
903;2023-05-12 13:38:58.890412;Florianópolis;Mario Sérgio;Tenis Fila;Jon Miller;masculino;pix
904;2023-05-12 14:01:57.844315;São Paulo;Claudio Bueno;Tenis Adidas;Barbara Croteau;feminino;credito
